pid,collaborative,duration_ms,num_albums,num_artists,num_edits,num_followers,num_tracks,diversity_ratio
111899,true,11038057,41,33,25,1,50,0.66
111900,false,35477089,112,85,30,2,135,0.6296296296296297
111901,false,4366674,20,20,21,1,20,1.0
111902,false,10147703,43,23,3,2,52,0.4423076923076923
111903,false,5533129,15,11,4,1,26,0.4230769230769231
111904,false,3371089,7,7,5,1,13,0.5384615384615384
111905,false,7954171,33,32,17,1,33,0.9696969696969697
111906,false,8707781,31,22,18,1,35,0.6285714285714286
111907,false,26038096,106,79,15,1,114,0.6929824561403509
111908,false,18273386,65,61,56,2,70,0.8714285714285714
111909,false,21101603,64,14,5,1,120,0.11666666666666667
111910,false,13103090,46,39,14,1,55,0.7090909090909091
111911,false,37845153,117,74,9,3,145,0.5103448275862069
111912,false,17623735,64,46,43,1,70,0.6571428571428571
111913,false,10090924,43,43,33,1,44,0.9772727272727273
111914,false,12759385,50,42,3,4,57,0.7368421052631579
111915,false,22978277,74,45,19,1,91,0.4945054945054945
111916,false,6287573,11,6,8,1,26,0.23076923076923078
111917,false,3054650,14,13,12,1,15,0.8666666666666667
111918,false,29651363,112,94,59,4,127,0.7401574803149606
111919,false,5629345,23,19,10,1,24,0.7916666666666666
111920,false,16663806,73,66,33,2,77,0.8571428571428571
111921,false,22259192,61,33,36,1,103,0.32038834951456313
111922,false,11851396,47,39,26,1,51,0.7647058823529411
111923,false,11105574,45,45,18,1,45,1.0
111924,false,26287039,79,98,12,1,139,0.7050359712230215
111925,false,16810293,66,60,19,5,71,0.8450704225352113
111926,false,35388843,66,37,6,2,158,0.23417721518987342
111927,false,5394691,22,19,19,1,24,0.7916666666666666
111928,false,38024954,112,65,17,1,137,0.4744525547445255
111929,false,22645154,77,70,19,3,86,0.813953488372093
111930,false,9649818,32,26,26,1,46,0.5652173913043478
111931,false,7122829,22,18,2,30,23,0.782608695652174
111932,false,4293231,15,6,5,1,24,0.25
111933,false,8169653,28,25,7,1,30,0.8333333333333334
111934,false,2498302,11,11,2,1,11,1.0
111935,false,37349643,63,37,9,1,173,0.2138728323699422
111936,false,27654435,106,83,11,4,112,0.7410714285714286
111937,false,2224883,8,6,2,1,9,0.6666666666666666
111938,false,6003938,19,13,2,1,25,0.52
111939,false,9709618,37,28,14,1,42,0.6666666666666666
111940,false,33185167,21,15,8,2,111,0.13513513513513514
111941,false,8091749,33,27,3,2,35,0.7714285714285715
111942,false,23831406,96,77,32,3,103,0.7475728155339806
111943,false,2369699,11,10,2,2,11,0.9090909090909091
111944,false,2108218,2,4,4,1,10,0.4
111945,false,7900333,29,27,19,1,30,0.9
111946,false,4828388,11,8,4,1,20,0.4
111947,false,56108621,204,139,46,2,247,0.562753036437247
111948,false,4537127,19,18,7,1,21,0.8571428571428571
111949,false,15955144,27,20,9,2,70,0.2857142857142857
111950,false,19242643,80,73,19,1,84,0.8690476190476191
111951,false,18629547,73,62,5,1,85,0.7294117647058823
111952,false,6434600,23,16,13,1,30,0.5333333333333333
111953,false,46260435,173,150,106,2,186,0.8064516129032258
111954,false,15179555,53,40,4,1,61,0.6557377049180327
111955,false,8294504,31,27,4,2,33,0.8181818181818182
111956,false,5071408,22,16,3,1,22,0.7272727272727273
111957,false,16988139,70,66,12,1,74,0.8918918918918919
111958,false,3836797,13,10,3,1,17,0.5882352941176471
111959,false,2761234,12,11,11,1,12,0.9166666666666666
111960,false,5181244,22,20,5,1,27,0.7407407407407407
111961,false,9228760,39,33,2,2,41,0.8048780487804879
111962,false,6313565,26,15,4,1,27,0.5555555555555556
111963,false,10944287,41,37,21,1,47,0.7872340425531915
111964,false,7292096,32,31,13,1,33,0.9393939393939394
111965,false,2969664,12,11,5,1,13,0.8461538461538461
111966,false,19777147,66,23,15,1,87,0.26436781609195403
111967,false,28182321,86,72,9,1,117,0.6153846153846154
111968,false,3417422,13,10,2,1,15,0.6666666666666666
111969,false,8955527,36,31,30,7,42,0.7380952380952381
111970,false,12377210,34,29,13,1,56,0.5178571428571429
111971,false,19516707,57,37,31,1,85,0.43529411764705883
111972,false,53652464,179,134,30,1,206,0.6504854368932039
111973,false,19662354,55,42,5,1,66,0.6363636363636364
111974,false,4793630,15,15,2,1,15,1.0
111975,false,18803096,77,73,9,1,85,0.8588235294117647
111976,false,17944312,49,40,12,2,75,0.5333333333333333
111977,false,36125824,41,24,25,1,147,0.16326530612244897
111978,false,13408665,46,42,27,1,50,0.84
111979,false,17531703,42,60,6,1,93,0.6451612903225806
111980,false,5931061,23,20,7,3,25,0.8
111981,false,3416058,15,15,10,1,15,1.0
111982,false,19070388,63,48,31,1,80,0.6
111983,false,11972487,38,25,16,1,50,0.5
111984,false,38817997,118,83,63,3,170,0.48823529411764705
111985,false,24457571,95,74,14,1,102,0.7254901960784313
111986,false,3439218,12,11,4,1,16,0.6875
111987,false,16985933,75,67,13,1,78,0.8589743589743589
111988,false,11174160,51,45,23,1,54,0.8333333333333334
111989,false,1332201,6,6,3,1,6,1.0
111990,false,51993546,166,133,148,2,221,0.6018099547511312
111991,false,18118693,34,30,15,1,72,0.4166666666666667
111992,false,1421077,6,6,3,1,6,1.0
111993,false,28395233,95,61,6,1,110,0.5545454545454546
111994,false,5027569,22,22,8,1,23,0.9565217391304348
111995,false,17443103,65,53,3,1,73,0.726027397260274
111996,false,10775049,10,5,2,1,46,0.10869565217391304
111997,false,3453996,15,15,3,1,16,0.9375
111998,false,20584551,33,11,2,1,83,0.13253012048192772
111999,false,6988432,21,12,5,1,28,0.42857142857142855
112000,false,5112697,21,17,3,1,22,0.7727272727272727
112001,false,37248442,110,63,80,1,168,0.375
112002,false,3210503,8,4,3,1,9,0.4444444444444444
112003,false,3781253,16,16,10,1,17,0.9411764705882353
112004,false,3752063,16,16,7,1,17,0.9411764705882353
112005,false,11862835,49,48,24,1,53,0.9056603773584906
112006,false,6509664,26,23,18,1,29,0.7931034482758621
112007,false,11838256,46,40,10,1,53,0.7547169811320755
112008,false,9112673,31,29,4,1,36,0.8055555555555556
112009,false,14929251,54,46,5,2,65,0.7076923076923077
112010,false,20377773,87,68,45,1,93,0.7311827956989247
112011,false,18977496,58,41,26,1,78,0.5256410256410257
112012,false,30565200,31,67,3,1,85,0.788235294117647
112013,true,10557256,37,37,11,1,53,0.6981132075471698
112014,false,28818583,90,47,16,1,121,0.3884297520661157
112015,false,10936592,46,46,2,1,47,0.9787234042553191
112016,false,9587653,37,30,15,1,52,0.5769230769230769
112017,false,13540650,42,36,13,3,49,0.7346938775510204
112018,false,3818044,5,9,2,1,24,0.375
112019,false,5281513,17,16,15,1,24,0.6666666666666666
112020,false,32178176,126,99,24,1,143,0.6923076923076923
112021,false,32928127,109,66,54,3,134,0.4925373134328358
112022,false,6430975,9,3,9,1,26,0.11538461538461539
112023,false,8486668,36,31,2,1,36,0.8611111111111112
112024,false,3457429,3,4,3,1,16,0.25
112025,false,17920836,64,35,64,3,83,0.42168674698795183
112026,false,15421936,57,49,3,1,67,0.7313432835820896
112027,false,9986477,40,28,30,1,44,0.6363636363636364
112028,false,11510822,39,22,5,8,46,0.4782608695652174
112029,false,8691234,4,4,2,1,105,0.0380952380952381
112030,false,12111809,38,29,18,4,49,0.5918367346938775
112031,false,1741677,7,7,5,1,8,0.875
112032,false,8925548,6,16,5,1,34,0.47058823529411764
112033,false,20794084,47,20,8,1,88,0.22727272727272727
112034,false,23477556,55,40,31,1,100,0.4
112035,false,10914629,44,41,17,2,46,0.8913043478260869
112036,false,5428112,21,16,8,1,24,0.6666666666666666
112037,false,2485737,6,5,10,2,10,0.5
112038,false,20208006,13,9,6,1,91,0.0989010989010989
112039,false,22126924,61,37,24,1,95,0.3894736842105263
112040,false,3640248,15,15,4,1,17,0.8823529411764706
112041,false,28301638,111,90,26,1,130,0.6923076923076923
112042,false,2326784,7,7,8,1,10,0.7
112043,false,23879178,27,10,2,1,99,0.10101010101010101
112044,false,8327229,30,26,6,1,38,0.6842105263157895
112045,false,10946490,31,31,15,1,33,0.9393939393939394
112046,false,4403788,18,16,11,1,18,0.8888888888888888
112047,false,3149622,14,9,2,1,16,0.5625
112048,false,7170800,29,25,14,1,30,0.8333333333333334
112049,false,14267089,51,33,35,1,55,0.6
112050,false,13960176,56,54,37,7,58,0.9310344827586207
112051,false,14405005,51,36,9,1,68,0.5294117647058824
112052,false,3495839,12,10,6,1,15,0.6666666666666666
112053,false,4255315,16,15,10,1,18,0.8333333333333334
112054,false,3870830,18,17,8,1,18,0.9444444444444444
112055,false,56739326,21,12,4,1,245,0.04897959183673469
112056,false,41042957,126,76,21,1,168,0.4523809523809524
112057,false,30816842,45,35,8,1,150,0.23333333333333334
112058,false,1519263,7,6,2,1,7,0.8571428571428571
112059,false,11752488,33,15,20,1,49,0.30612244897959184
112060,false,14490992,56,47,32,1,65,0.7230769230769231
112061,false,9443688,34,26,7,1,35,0.7428571428571429
112062,false,11335442,44,43,21,1,44,0.9772727272727273
112063,false,9715439,27,21,12,2,46,0.45652173913043476
112064,false,7226132,25,23,2,2,26,0.8846153846153846
112065,false,1201457,6,6,4,1,6,1.0
112066,false,3579317,12,10,7,3,13,0.7692307692307693
112067,false,4545138,19,14,12,1,22,0.6363636363636364
112068,false,8253038,28,24,8,1,36,0.6666666666666666
112069,false,19711062,69,59,36,2,88,0.6704545454545454
112070,false,2604125,12,11,4,1,12,0.9166666666666666
112071,false,35464978,150,111,91,2,158,0.7025316455696202
112072,false,46482062,162,119,83,2,204,0.5833333333333334
112073,false,37541867,120,84,55,2,187,0.44919786096256686
112074,false,8978196,31,27,2,2,41,0.6585365853658537
112075,false,5565838,14,4,8,1,22,0.18181818181818182
112076,false,5362268,20,19,23,1,25,0.76
112077,false,8968694,33,24,14,1,40,0.6
112078,false,17897865,42,27,34,1,72,0.375
112079,false,5575286,14,22,6,2,30,0.7333333333333333
112080,false,8780426,37,37,27,1,38,0.9736842105263158
112081,false,11486939,47,39,16,3,52,0.75
112082,false,34003853,129,109,3,1,152,0.7171052631578947
112083,false,20884391,75,42,57,2,106,0.39622641509433965
112084,false,18537006,39,22,5,1,87,0.25287356321839083
112085,false,21109789,55,26,5,1,94,0.2765957446808511
112086,false,2687034,13,13,10,1,13,1.0
112087,false,6443725,19,14,7,1,22,0.6363636363636364
112088,false,19433530,16,18,4,1,64,0.28125
112089,false,49742205,88,35,12,1,197,0.17766497461928935
112090,false,42495425,134,84,28,1,178,0.47191011235955055
112091,false,22100653,75,64,35,1,94,0.6808510638297872
112092,false,5201264,16,11,5,1,18,0.6111111111111112
112093,false,3185423,14,14,3,1,14,1.0
112094,false,30117839,100,86,59,2,125,0.688
112095,false,15137656,49,35,22,1,66,0.5303030303030303
112096,false,8797737,30,26,2,1,38,0.6842105263157895
112097,false,3270564,15,14,11,1,16,0.875
112098,false,9001684,38,32,24,1,43,0.7441860465116279
112099,false,45615241,17,7,6,24,200,0.035
112100,false,3473945,9,6,6,1,12,0.5
112101,false,7934755,34,28,14,1,36,0.7777777777777778
112102,false,19964440,72,64,46,1,79,0.810126582278481
112103,false,23641061,90,72,3,1,102,0.7058823529411765
112104,false,31118919,102,77,43,1,120,0.6416666666666667
112105,false,5316626,22,19,6,1,24,0.7916666666666666
112106,false,21722003,85,68,36,1,96,0.7083333333333334
112107,false,9782378,20,13,26,1,40,0.325
112108,false,29848657,130,90,31,2,189,0.47619047619047616
112109,false,8070586,29,23,3,1,35,0.6571428571428571
112110,false,2514355,10,9,3,1,10,0.9
112111,false,1577745,6,3,2,1,7,0.42857142857142855
112112,false,3620335,15,15,2,1,15,1.0
112113,false,2741559,10,9,2,1,12,0.75
112114,false,8547954,23,37,8,1,45,0.8222222222222222
112115,false,8650333,12,3,5,4,44,0.06818181818181818
112116,false,12875384,49,42,11,1,53,0.7924528301886793
112117,false,5410344,24,23,4,4,25,0.92
112118,false,39326360,110,68,58,2,178,0.38202247191011235
112119,false,16183713,29,7,2,2,73,0.0958904109589041
112120,false,8482974,26,21,20,1,27,0.7777777777777778
112121,false,15932645,38,33,11,1,68,0.4852941176470588
112122,false,1272451,3,6,4,1,6,1.0
112123,false,11019079,39,35,23,1,45,0.7777777777777778
112124,false,12933434,53,43,11,1,57,0.7543859649122807
112125,false,18903477,30,32,6,1,100,0.32
112126,false,15540837,62,39,43,1,70,0.5571428571428572
112127,false,12030168,41,31,10,1,54,0.5740740740740741
112128,false,12085663,16,4,3,1,46,0.08695652173913043
112129,false,9046182,26,21,10,3,31,0.6774193548387096
112130,false,6783350,27,23,21,1,29,0.7931034482758621
112131,false,22941250,92,84,50,2,98,0.8571428571428571
112132,false,27716305,108,76,71,6,121,0.628099173553719
112133,false,36719613,118,72,49,3,160,0.45
112134,false,3232288,14,14,13,1,14,1.0
112135,false,19728680,80,67,3,1,88,0.7613636363636364
112136,false,37963903,82,47,54,1,168,0.27976190476190477
112137,false,17910116,49,40,29,4,65,0.6153846153846154
112138,false,21154201,82,70,64,4,84,0.8333333333333334
112139,false,15842044,59,37,14,1,73,0.5068493150684932
112140,false,2624896,12,11,2,1,13,0.8461538461538461
112141,false,29792086,36,11,11,1,140,0.07857142857142857
112142,false,10363485,9,3,7,1,45,0.06666666666666667
112143,false,3993883,10,10,3,1,18,0.5555555555555556
112144,false,7404672,3,4,2,1,26,0.15384615384615385
112145,false,8305614,27,17,9,1,33,0.5151515151515151
112146,false,35857029,111,51,45,3,161,0.3167701863354037
112147,false,7808672,27,24,5,2,34,0.7058823529411765
112148,false,18314454,70,60,56,1,75,0.8
112149,false,24579485,72,42,22,4,107,0.3925233644859813
112150,false,2642152,7,6,5,1,12,0.5
112151,false,9675102,32,25,22,1,41,0.6097560975609756
112152,false,3514290,12,11,6,2,16,0.6875
112153,false,10286778,40,29,2,1,46,0.6304347826086957
112154,false,10388832,38,32,4,1,43,0.7441860465116279
112155,false,19315197,11,11,2,1,95,0.11578947368421053
112156,false,2904586,13,12,3,1,14,0.8571428571428571
112157,false,2336875,6,6,5,1,11,0.5454545454545454
112158,false,19408422,49,34,33,4,85,0.4
112159,false,4573431,14,10,2,1,21,0.47619047619047616
112160,false,3765713,14,9,4,1,15,0.6
112161,false,6723951,22,17,10,1,28,0.6071428571428571
112162,false,50609641,146,69,36,1,170,0.40588235294117647
112163,false,20573843,75,53,2,3,94,0.5638297872340425
112164,false,1274671,6,6,5,1,6,1.0
112165,false,1946127,8,8,6,1,8,1.0
112166,false,8821934,21,10,10,1,28,0.35714285714285715
112167,false,9355850,37,26,9,3,44,0.5909090909090909
112168,false,5556906,20,18,4,3,23,0.782608695652174
112169,false,3338047,14,14,12,2,15,0.9333333333333333
112170,false,8827001,40,37,16,2,40,0.925
112171,false,19700074,60,47,2,1,75,0.6266666666666667
112172,false,8446992,27,26,13,2,33,0.7878787878787878
112173,false,5370218,22,21,6,1,25,0.84
112174,false,4614550,23,21,10,2,23,0.9130434782608695
112175,false,31455919,106,70,16,1,139,0.5035971223021583
112176,false,4918626,22,22,8,2,22,1.0
112177,false,41733909,151,119,116,1,178,0.6685393258426966
112178,false,42834439,114,80,107,1,181,0.4419889502762431
112179,false,7093181,4,6,2,1,33,0.18181818181818182
112180,false,12080934,48,41,2,3,50,0.82
112181,false,25204973,75,52,62,1,113,0.46017699115044247
112182,false,6937067,32,21,3,1,35,0.6
112183,false,6647221,19,12,5,1,29,0.41379310344827586
112184,false,40432754,133,68,27,1,185,0.3675675675675676
112185,false,5998138,16,5,3,1,27,0.18518518518518517
112186,false,10638538,36,32,16,1,41,0.7804878048780488
112187,false,23238745,96,77,19,1,103,0.7475728155339806
112188,false,11339866,28,18,5,1,48,0.375
112189,false,8376791,18,7,2,2,28,0.25
112190,false,7879520,34,28,6,1,36,0.7777777777777778
112191,false,5460820,24,22,13,1,25,0.88
112192,false,51338825,126,68,34,2,182,0.37362637362637363
112193,false,13312449,51,41,15,1,55,0.7454545454545455
112194,false,17819480,61,54,2,1,69,0.782608695652174
112195,false,2349063,10,10,3,1,10,1.0
112196,true,26518595,78,56,43,1,95,0.5894736842105263
112197,false,19575998,66,50,29,1,84,0.5952380952380952
112198,false,11444607,21,6,7,1,38,0.15789473684210525
112199,false,46910862,111,83,9,1,194,0.42783505154639173
112200,false,22092081,72,52,38,1,84,0.6190476190476191
112201,false,10405032,41,36,8,1,42,0.8571428571428571
112202,false,5665632,20,17,14,1,23,0.7391304347826086
112203,false,2479477,12,8,3,1,12,0.6666666666666666
112204,false,20586448,80,58,42,1,98,0.5918367346938775
112205,false,45050370,34,19,8,1,208,0.09134615384615384
112206,false,13521259,30,24,4,2,65,0.36923076923076925
112207,false,1844817,8,7,6,1,8,0.875
112208,false,6814586,7,4,4,2,29,0.13793103448275862
112209,false,26099668,95,77,59,1,104,0.7403846153846154
112210,false,32486987,129,102,31,1,152,0.6710526315789473
112211,false,18774288,66,46,23,1,84,0.5476190476190477
112212,false,37496840,153,121,31,2,165,0.7333333333333333
112213,false,6613189,26,18,21,1,30,0.6
112214,true,10635810,44,44,24,2,46,0.9565217391304348
112215,false,12351738,45,36,29,1,49,0.7346938775510204
112216,false,2136899,9,9,4,1,9,1.0
112217,false,17586916,37,24,25,1,75,0.32
112218,false,7083960,27,22,2,1,27,0.8148148148148148
112219,false,16412104,64,46,33,1,75,0.6133333333333333
112220,false,19216968,21,7,16,1,78,0.08974358974358974
112221,false,20312485,64,49,8,1,74,0.6621621621621622
112222,false,36739780,133,91,56,2,158,0.5759493670886076
112223,false,15039757,51,39,4,1,65,0.6
112224,false,28630739,86,58,23,1,104,0.5576923076923077
112225,false,14187996,60,52,15,1,64,0.8125
112226,false,10956951,47,37,11,5,50,0.74
112227,false,18798253,77,66,37,1,83,0.7951807228915663
112228,false,12343295,51,47,6,1,57,0.8245614035087719
112229,false,8268906,39,22,3,1,41,0.5365853658536586
112230,false,9808979,43,33,24,4,44,0.75
112231,false,12694630,43,35,2,1,54,0.6481481481481481
112232,false,28986501,10,6,2,1,106,0.05660377358490566
112233,false,20577491,83,58,49,1,94,0.6170212765957447
112234,false,1598626,7,7,5,1,7,1.0
112235,false,5662743,19,16,2,1,24,0.6666666666666666
112236,false,11742095,17,15,4,1,62,0.24193548387096775
112237,false,3626322,16,15,2,1,16,0.9375
112238,false,36403933,132,98,28,1,159,0.6163522012578616
112239,false,28783948,14,5,3,1,168,0.02976190476190476
112240,false,25101292,70,101,29,1,139,0.7266187050359713
112241,false,15993023,46,36,3,3,65,0.5538461538461539
112242,false,24925659,76,58,3,1,104,0.5576923076923077
112243,false,12144916,17,23,2,1,64,0.359375
112244,false,5535668,25,22,2,1,27,0.8148148148148148
112245,false,15884885,73,68,37,2,73,0.9315068493150684
112246,false,5654543,21,20,13,1,26,0.7692307692307693
112247,false,25605101,99,65,66,1,117,0.5555555555555556
112248,false,34436685,58,35,40,1,106,0.330188679245283
112249,false,49584589,152,97,8,1,221,0.43891402714932126
112250,false,5851767,25,25,2,4,25,1.0
112251,false,5411779,24,24,15,2,26,0.9230769230769231
112252,false,33768724,133,102,96,4,151,0.6754966887417219
112253,false,23111411,69,42,32,1,105,0.4
112254,false,15500714,49,40,6,2,77,0.5194805194805194
112255,false,24524528,92,62,43,1,100,0.62
112256,false,16878076,61,48,25,1,72,0.6666666666666666
112257,false,11215207,40,31,15,1,53,0.5849056603773585
112258,false,25467886,97,61,72,2,112,0.5446428571428571
112259,false,7542489,31,30,12,1,34,0.8823529411764706
112260,false,13699736,49,47,4,1,53,0.8867924528301887
112261,false,10917589,43,36,36,1,47,0.7659574468085106
112262,false,2157334,8,7,3,3,8,0.875
112263,false,2554972,9,5,5,1,12,0.4166666666666667
112264,false,1150742,5,4,3,1,5,0.8
112265,false,20557558,79,52,10,5,94,0.5531914893617021
112266,false,6047247,22,17,4,1,23,0.7391304347826086
112267,false,2905921,10,8,6,1,12,0.6666666666666666
112268,false,28482799,104,73,39,1,126,0.5793650793650794
112269,false,3912616,13,8,6,1,16,0.5
112270,false,13052379,31,17,6,1,45,0.37777777777777777
112271,false,2457129,11,11,8,1,12,0.9166666666666666
112272,false,13779416,40,28,4,1,64,0.4375
112273,false,5767592,26,22,11,1,27,0.8148148148148148
112274,false,8594950,36,31,8,2,39,0.7948717948717948
112275,false,4420638,18,9,3,1,20,0.45
112276,false,9021051,30,22,20,1,33,0.6666666666666666
112277,false,47135797,104,71,54,2,142,0.5
112278,false,4890351,15,9,5,1,17,0.5294117647058824
112279,false,11712235,44,40,8,2,56,0.7142857142857143
112280,false,13961087,55,48,36,1,67,0.7164179104477612
112281,false,12186453,46,30,11,2,56,0.5357142857142857
112282,false,52131722,191,151,87,1,219,0.6894977168949772
112283,false,57107022,161,94,47,1,242,0.3884297520661157
112284,false,13525889,48,35,32,1,58,0.603448275862069
112285,false,5731886,19,15,3,1,26,0.5769230769230769
112286,false,31241282,131,56,27,1,160,0.35
112287,false,3930198,16,18,4,1,20,0.9
112288,false,11404750,42,38,17,1,49,0.7755102040816326
112289,false,27745362,40,16,4,2,128,0.125
112290,false,52422667,106,62,91,1,242,0.256198347107438
112291,false,1299465,5,3,3,1,5,0.6
112292,false,38930960,100,61,73,2,161,0.37888198757763975
112293,false,11861519,39,35,26,1,50,0.7
112294,false,19544963,76,38,16,2,93,0.40860215053763443
112295,false,4388510,20,19,2,1,20,0.95
112296,false,5745644,22,18,2,1,25,0.72
112297,false,2240125,10,10,2,1,10,1.0
112298,false,17955460,74,59,43,1,77,0.7662337662337663
112299,false,10434630,34,22,4,1,46,0.4782608695652174
112300,false,3659119,14,12,2,1,15,0.8
112301,false,4537091,16,15,2,1,18,0.8333333333333334
112302,false,20222423,63,30,4,2,88,0.3409090909090909
112303,false,37789051,142,119,40,1,164,0.725609756097561
112304,false,10086343,39,30,12,1,43,0.6976744186046512
112305,false,50415722,179,126,62,4,206,0.6116504854368932
112306,false,26215534,114,92,8,1,116,0.7931034482758621
112307,false,31648439,97,41,27,9,121,0.33884297520661155
112308,false,8633478,29,24,21,1,36,0.6666666666666666
112309,false,5859217,23,21,2,1,23,0.9130434782608695
112310,false,5032716,18,16,2,1,22,0.7272727272727273
112311,false,34323409,129,106,82,2,149,0.7114093959731543
112312,false,8098130,33,32,9,2,38,0.8421052631578947
112313,false,10387516,49,40,3,1,51,0.7843137254901961
112314,false,7853550,36,35,20,1,36,0.9722222222222222
112315,false,23599199,107,94,7,1,112,0.8392857142857143
112316,false,14609509,59,53,28,1,63,0.8412698412698413
112317,false,38113794,156,122,26,3,160,0.7625
112318,false,22586464,84,68,25,1,97,0.7010309278350515
112319,false,17527393,73,51,34,1,83,0.6144578313253012
112320,false,5690143,22,22,2,1,22,1.0
112321,false,6295492,28,25,5,1,30,0.8333333333333334
112322,false,3386856,15,15,11,2,15,1.0
112323,false,48893993,176,125,93,1,212,0.589622641509434
112324,false,33986360,135,100,121,1,156,0.6410256410256411
112325,false,24029998,87,80,14,2,104,0.7692307692307693
112326,false,30593959,134,118,13,3,140,0.8428571428571429
112327,false,16300912,71,50,49,1,81,0.6172839506172839
112328,true,8811227,29,23,8,1,35,0.6571428571428571
112329,false,29076357,105,90,2,2,118,0.7627118644067796
112330,false,12074138,49,42,4,4,50,0.84
112331,false,19218992,69,48,25,3,89,0.5393258426966292
112332,false,6074852,26,25,5,1,28,0.8928571428571429
112333,false,11243102,42,33,7,1,52,0.6346153846153846
112334,false,10863645,42,39,4,1,48,0.8125
112335,false,7468481,31,29,12,1,34,0.8529411764705882
112336,false,25594974,84,69,40,1,100,0.69
112337,false,10543781,30,28,3,1,36,0.7777777777777778
112338,true,32967646,17,3,6,2,117,0.02564102564102564
112339,false,17354366,60,45,18,1,68,0.6617647058823529
112340,false,30976809,118,105,57,1,130,0.8076923076923077
112341,false,18150111,60,43,23,2,77,0.5584415584415584
112342,false,8849947,32,30,17,4,36,0.8333333333333334
112343,false,7649410,28,26,15,2,35,0.7428571428571429
112344,false,28333778,101,67,58,1,124,0.5403225806451613
112345,false,29072675,100,65,41,1,129,0.5038759689922481
112346,false,32227759,105,85,3,1,129,0.6589147286821705
112347,false,4251442,19,19,6,1,19,1.0
112348,false,11576074,47,35,23,1,51,0.6862745098039216
112349,false,14571677,57,54,21,1,57,0.9473684210526315
112350,false,5464242,20,18,11,1,25,0.72
112351,false,49385122,139,98,78,3,194,0.5051546391752577
112352,false,5483537,23,19,4,1,25,0.76
112353,false,6814603,31,19,4,1,37,0.5135135135135135
112354,false,13759848,56,45,7,2,57,0.7894736842105263
112355,false,7123318,27,21,9,1,31,0.6774193548387096
112356,false,9350116,30,23,17,5,41,0.5609756097560976
112357,false,38800708,82,53,21,2,166,0.3192771084337349
112358,false,3603190,15,14,11,1,15,0.9333333333333333
112359,false,11560458,49,45,14,1,52,0.8653846153846154
112360,false,14375236,7,3,5,1,61,0.04918032786885246
112361,false,13294947,48,40,36,1,57,0.7017543859649122
112362,false,9799363,20,16,8,1,43,0.37209302325581395
112363,false,22749240,72,45,22,1,86,0.5232558139534884
112364,false,13365625,54,48,12,1,57,0.8421052631578947
112365,false,21588899,81,67,21,1,98,0.6836734693877551
112366,false,6291020,12,8,6,1,33,0.24242424242424243
112367,false,57897422,204,157,7,2,232,0.6767241379310345
112368,false,42594638,78,31,4,2,197,0.15736040609137056
112369,false,20542694,80,69,27,1,94,0.7340425531914894
112370,false,4630404,19,19,2,1,19,1.0
112371,false,13210040,56,52,19,1,60,0.8666666666666667
112372,false,8917532,31,25,3,1,35,0.7142857142857143
112373,false,15734838,30,11,20,3,65,0.16923076923076924
112374,false,3113689,12,8,9,2,14,0.5714285714285714
112375,false,43907347,59,33,9,1,184,0.1793478260869565
112376,false,8906635,27,17,6,1,33,0.5151515151515151
112377,false,5906221,22,14,2,1,24,0.5833333333333334
112378,false,2726795,7,6,5,1,11,0.5454545454545454
112379,false,15791299,66,51,3,1,72,0.7083333333333334
112380,false,10229997,34,25,3,2,44,0.5681818181818182
112381,false,40280308,110,68,36,1,191,0.35602094240837695
112382,false,10864672,39,30,2,1,44,0.6818181818181818
112383,true,3094117,14,14,4,1,14,1.0
112384,false,8932571,31,21,4,1,40,0.525
112385,false,18827262,23,12,5,1,117,0.10256410256410256
112386,false,25098239,81,58,44,2,117,0.49572649572649574
112387,false,44837378,157,131,34,1,176,0.7443181818181818
112388,false,21361232,71,47,7,1,83,0.5662650602409639
112389,false,6113724,18,13,4,1,23,0.5652173913043478
112390,false,44353405,101,76,107,2,192,0.3958333333333333
112391,false,5998034,20,16,8,1,27,0.5925925925925926
112392,false,12572222,35,28,23,4,44,0.6363636363636364
112393,false,6977341,28,20,3,1,30,0.6666666666666666
112394,false,15533254,65,55,10,1,72,0.7638888888888888
112395,false,4593840,10,8,5,1,13,0.6153846153846154
112396,false,4050112,8,6,7,1,17,0.35294117647058826
112397,false,19104578,73,43,21,3,85,0.5058823529411764
112398,false,27617913,87,60,98,4,124,0.4838709677419355
112399,false,3396265,16,14,4,1,17,0.8235294117647058
112400,false,1329759,5,5,2,1,6,0.8333333333333334
112401,false,2569836,12,12,4,1,12,1.0
112402,false,1467040,6,5,2,1,7,0.7142857142857143
112403,false,11753527,26,16,19,2,50,0.32
112404,false,42499848,111,54,6,1,158,0.34177215189873417
112405,false,8146211,20,20,18,1,24,0.8333333333333334
112406,false,8511902,38,38,33,1,42,0.9047619047619048
112407,false,16073556,47,40,2,3,53,0.7547169811320755
112408,false,5788357,15,12,4,2,23,0.5217391304347826
112409,false,16097808,68,63,39,1,74,0.8513513513513513
112410,false,18634808,74,65,20,3,83,0.7831325301204819
112411,false,3742476,10,13,2,1,16,0.8125
112412,false,8103522,28,18,3,1,31,0.5806451612903226
112413,false,14468162,64,56,22,2,66,0.8484848484848485
112414,false,23188009,71,48,27,2,106,0.4528301886792453
112415,false,9013726,39,35,4,1,40,0.875
112416,false,22478453,86,68,36,2,99,0.6868686868686869
